STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,IND,Variable,SEC,ISIC4,SCL,Size Class,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),69_75,"Professional, scientific and technical activities",TOTAL,Total,2013,,10032,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),49_53,Transportation and storage,TOTAL,Total,2019,,3186,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),05_82,Business economy,TOTAL,Total,2019,,143728,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),05_39,Industry (except construction),TOTAL,Total,2019,,29631,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),68,Real estate activities,TOTAL,Total,2017,,7788,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),05_82,Business economy,TOTAL,Total,2017,,190865,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),41_43,Construction,TOTAL,Total,2012,,8873,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),05_39,Industry (except construction),TOTAL,Total,2012,,22750,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),05_39,Industry (except construction),TOTAL,Total,2012,,34405,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),55_56,Accommodation and food service activities,TOTAL,Total,2012,,19305,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),94_96,Other service activities,TOTAL,Total,2014,,3438,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),94_96,Other service activities,TOTAL,Total,2014,,5216,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),49_53,Transportation and storage,TOTAL,Total,2014,,3487,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),85,Education,TOTAL,Total,2015,,3456,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),69_75,"Professional, scientific and technical activities",TOTAL,Total,2016,,6848,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),85,Education,TOTAL,Total,2016,,5564,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),45_47,Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Total,2016,,63079,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,58_63,Information and communication,TOTAL,Total,2011,,11.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,45_82,Services of the business economy,TOTAL,Total,2011,,12.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,77_82,Administrative and support service activities,TOTAL,Total,2011,,12.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2020,,5.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,45_82,Services of the business economy,TOTAL,Total,2020,,16.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,58_63,Information and communication,TOTAL,Total,2019,,9.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2019,,9.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,77_82,Administrative and support service activities,TOTAL,Total,2019,,12.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2013,,9.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,77_82,Administrative and support service activities,TOTAL,Total,2013,,17.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,10_33,Manufacturing,TOTAL,Total,2013,,13.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,90_93,"Arts, entertainment and recreation",TOTAL,Total,2013,,25.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2012,,9.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2017,,5.3,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2017,,8.9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2017,,18.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,90_93,"Arts, entertainment and recreation",TOTAL,Total,2017,,15.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2018,,4.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,45_82,Services of the business economy,TOTAL,Total,2018,,11.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,64_66,Financial and insurance activities,TOTAL,Total,2014,,15.9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2014,,13,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,10_33,Manufacturing,TOTAL,Total,2014,,8.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,64_66,Financial and insurance activities,TOTAL,Total,2016,,9.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,58_63,Information and communication,TOTAL,Total,2016,,16.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),64_66,Financial and insurance activities,TOTAL,Total,2015,,1660,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),05_09,Mining and quarrying,TOTAL,Total,2015,,56,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2014,,478,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),10_33,Manufacturing,TOTAL,Total,2014,,33886,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),77_82,Administrative and support service activities,TOTAL,Total,2014,,4629,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),90_93,"Arts, entertainment and recreation",TOTAL,Total,2014,,2334,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2014,,358,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),58_63,Information and communication,TOTAL,Total,2017,,4288,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),58_63,Information and communication,TOTAL,Total,2017,,6887,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),05_09,Mining and quarrying,TOTAL,Total,2013,,95,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),64_66,Financial and insurance activities,TOTAL,Total,2013,,1803,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2013,,407,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),77_82,Administrative and support service activities,TOTAL,Total,2013,,6475,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),90_93,"Arts, entertainment and recreation",TOTAL,Total,2013,,1288,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),10_33,Manufacturing,TOTAL,Total,2018,,23867,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2019,,203,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),86_88,Human health and social work activities,TOTAL,Total,2019,,2352,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),45_82,Services of the business economy,TOTAL,Total,2020,,170691,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2011,,41,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),86_88,Human health and social work activities,TOTAL,Total,2011,,4470,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),45_82,Services of the business economy,TOTAL,Total,2012,,103818,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),58_63,Information and communication,TOTAL,Total,2012,,3803,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_EMPL,Number of deaths (employer enterprises),45_82,Services of the business economy,TOTAL,Total,2012,,68932,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_EMPL,Number of births (employer enterprises),86_88,Human health and social work activities,TOTAL,Total,2016,,4642,,A,,NBR,Number,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,10_33,Manufacturing,TOTAL,Total,2011,,9.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,64_66,Financial and insurance activities,TOTAL,Total,2011,,20,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2011,,12.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,64_66,Financial and insurance activities,TOTAL,Total,2019,,15.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2019,,9,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,58_63,Information and communication,TOTAL,Total,2013,,17.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,64_66,Financial and insurance activities,TOTAL,Total,2013,,17.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2018,,3.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,10_33,Manufacturing,TOTAL,Total,2018,,9.8,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2018,,8.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,90_93,"Arts, entertainment and recreation",TOTAL,Total,2018,,27.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,77_82,Administrative and support service activities,TOTAL,Total,2018,,16.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,90_93,"Arts, entertainment and recreation",TOTAL,Total,2017,,25.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,45_82,Services of the business economy,TOTAL,Total,2017,,17.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,10_33,Manufacturing,TOTAL,Total,2017,,10.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2017,,6.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,86_88,Human health and social work activities,TOTAL,Total,2017,,3.7,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2014,,6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,05_09,Mining and quarrying,TOTAL,Total,2014,,10,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2014,,7.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,35,"Electricity, gas, steam and air conditioning supply",TOTAL,Total,2014,,23.1,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,90_93,"Arts, entertainment and recreation",TOTAL,Total,2014,,15.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,B_R_EMPL,Birth rate of employer enterprises,36_39,"Water supply; sewerage, waste management and remediation activities",TOTAL,Total,2016,,7.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,58_63,Information and communication,TOTAL,Total,2016,,9.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_SDBS_BDI_ISIC4(1.0),SDBS Business Demography Indicators (ISIC Rev. 4),I,KOR,Korea,D_R_EMPL,Death rate of employer enterprises,77_82,Administrative and support service activities,TOTAL,Total,2016,,12.1,,A,,PC,Percentage,0,Units,,
